
"images/lens/1607_アイクローゼット_ジャンボ_でかラディッシュ_1day_lens.jpg","images/lens/0075_アイクローゼット ジャンボ_でかこっぺぱん.jpg"
"new_path","old_path"
"images/lens/1701_アイクローゼット_ジャンボ_でかこっぺぱん_1month_lens.jpg","images/lens/0075_アイクローゼット ジャンボ_でかこっぺぱん.jpg"
"new_path","old_path"
"images/lens/1702_アイクローゼット_ジャンボ_でかセサミ_1month_lens.jpg","images/lens/0075_アイクローゼット ジャンボ_でかこっぺぱん.jpg"
"new_path","old_path"
"images/lens/1703_アイクローゼット_ジャンボ_でかフロマージュ_1month_lens.jpg","images/lens/0075_アイクローゼット ジャンボ_でかこっぺぱん.jpg"
"new_path","old_path"
"images/lens/1704_アイクローゼット_ジャンボ_でかマシュマロ_1month_lens.jpg","images/lens/0075_アイクローゼット ジャンボ_でかこっぺぱん.jpg"
"new_path","old_path"
"images/lens/1705_アイクローゼット_ジャンボ_でかラディッシュ_1month_lens.jpg","images/lens/0075_アイクローゼット ジャンボ_でかこっぺぱん.jpg"
"new_path","old_path"
"images/lens/1801_ハニーキス_ちゅるんキャンディチョコグレー_1day_lens.jpg","images/lens/0087_ハニーキス_ちゅるんキャンディチョコグレー.jpg"
"new_path","old_path"
"images/lens/1802_ハニーキス_ちゅるんキャンディレッド_1day_lens.jpg","images/lens/0088_ハニーキス_ちゅるんキャンディレッド.jpg"
"new_path","old_path"
"images/lens/1803_ハニーキス_ちゅるんアップル_1day_lens.jpg","images/lens/0089_ハニーキス_ちゅるんアップル.jpg"
"new_path","old_path"
"images/lens/1804_ハニーキス_ちゅるんキャットグレー_1day_lens.jpg","images/lens/0090_ハニーキス_ちゅるんキャットグレー.jpg"
"new_path","old_path"
"images/lens/1805_ハニーキス_ちゅるんグレー_1day_lens.jpg","images/lens/0091_ハニーキス_ちゅるんグレー.jpg"
"new_path","old_path"
"images/lens/1806_ハニーキス_ちゅるんシュガーベージュ_1day_lens.jpg","images/lens/0092_ハニーキス_ちゅるんシュガーベージュ.jpg"
"new_path","old_path"
"images/lens/1807_ハニーキス_ちゅるんチョコグレー_1day_lens.jpg","images/lens/1807_ハニーキス_ちゅるんチョコグレー_1day_lens.jpg"
"new_path","old_path"
"images/lens/1808_ハニーキス_ちゅるんパープル_1day_lens.jpg","images/lens/1808_ハニーキス_ちゅるんパープル_1day_lens.jpg"
"new_path","old_path"
"images/lens/1809_ハニーキス_ちゅるんピンク_1day_lens.jpg","images/lens/1809_ハニーキス_ちゅるんピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/1810_ハニーキス_ちゅるんブラウン_1day_lens.jpg","images/lens/1810_ハニーキス_ちゅるんブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/1811_ハニーキス_ちゅるんブラック_1day_lens.jpg","images/lens/1811_ハニーキス_ちゅるんブラック_1day_lens.jpg"
"new_path","old_path"
"images/lens/1812_ハニーキス_ちゅるんブルー_1day_lens.jpg","images/lens/1812_ハニーキス_ちゅるんブルー_1day_lens.jpg"
"new_path","old_path"
"images/lens/1813_ハニーキス_ちゅるんベージュ_1day_lens.jpg","images/lens/1813_ハニーキス_ちゅるんベージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/1814_ハニーキス_ちゅるんポップグレー_1day_lens.jpg","images/lens/1814_ハニーキス_ちゅるんポップグレー_1day_lens.jpg"
"new_path","old_path"
"images/lens/1815_ハニーキス_ちゅるんポップピンク_1day_lens.jpg","images/lens/1815_ハニーキス_ちゅるんポップピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/1816_ハニーキス_ちゅるんミストパープル_1day_lens.jpg","images/lens/1816_ハニーキス_ちゅるんミストパープル_1day_lens.jpg"
"new_path","old_path"
"images/lens/1817_ハニーキス_ちゅるんミツバチ_1day_lens.jpg","images/lens/1817_ハニーキス_ちゅるんミツバチ_1day_lens.jpg"
"new_path","old_path"
"images/lens/1818_ハニーキス_ちゅるんミルクパール_1day_lens.jpg","images/lens/1818_ハニーキス_ちゅるんミルクパール_1day_lens.jpg"
"new_path","old_path"
"images/lens/1819_ハニーキス_ちゅるんリングベリー_1day_lens.jpg","images/lens/1819_ハニーキス_ちゅるんリングベリー_1day_lens.jpg"
"new_path","old_path"
"images/lens/1820_ハニーキス_ちゅるんレッド_1day_lens.jpg","images/lens/1820_ハニーキス_ちゅるんレッド_1day_lens.jpg"
"new_path","old_path"
"images/lens/1901_ハニーキス_ちゅるんキャンディチョコグレー_1month_lens.jpg","images/lens/0087_ハニーキス_ちゅるんキャンディチョコグレー.jpg"
"new_path","old_path"
"images/lens/1902_ハニーキス_ちゅるんキャンディレッド_1month_lens.jpg","images/lens/0088_ハニーキス_ちゅるんキャンディレッド.jpg"
"new_path","old_path"
"images/lens/1903_ハニーキス_ちゅるんキャットグレー_1month_lens.jpg","images/lens/0090_ハニーキス_ちゅるんキャットグレー.jpg"
"new_path","old_path"
"images/lens/1904_ハニーキス_ちゅるんグレー_1month_lens.jpg","images/lens/0091_ハニーキス_ちゅるんグレー.jpg"
"new_path","old_path"
"images/lens/1905_ハニーキス_ちゅるんチョコグレー_1month_lens.jpg","images/lens/1807_ハニーキス_ちゅるんチョコグレー_1day_lens.jpg"
"new_path","old_path"
"images/lens/1906_ハニーキス_ちゅるんピンク_1month_lens.jpg","images/lens/1809_ハニーキス_ちゅるんピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/1907_ハニーキス_ちゅるんブラウン_1month_lens.jpg","images/lens/1810_ハニーキス_ちゅるんブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/1908_ハニーキス_ちゅるんブラック_1month_lens.jpg","images/lens/1811_ハニーキス_ちゅるんブラック_1day_lens.jpg"
"new_path","old_path"
"images/lens/1909_ハニーキス_ちゅるんポップグレー_1month_lens.jpg","images/lens/1814_ハニーキス_ちゅるんポップグレー_1day_lens.jpg"
"new_path","old_path"
"images/lens/1910_ハニーキス_ちゅるんポップピンク_1month_lens.jpg","images/lens/1815_ハニーキス_ちゅるんポップピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/1911_ハニーキス_ピュアココア_1month_lens.jpg","images/lens/1911_ハニーキス_ピュアココア_1month_lens.jpg"
"new_path","old_path"
"images/lens/2001_ハニードロップス_ピンクミステリア_1day_lens.jpg","images/lens/2001_ハニードロップス_ピンクミステリア_1day_lens.jpg"
"new_path","old_path"
"images/lens/2002_ハニードロップス_メルセピア_1day_lens.jpg","images/lens/2002_ハニードロップス_メルセピア_1day_lens.jpg"
"new_path","old_path"
"images/lens/2003_ハニードロップス_メルブランカ_1day_lens.jpg","images/lens/2003_ハニードロップス_メルブランカ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2004_ハニードロップス_メルプリン_1day_lens.jpg","images/lens/2004_ハニードロップス_メルプリン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2005_ハニードロップス_メルリウム_1day_lens.jpg","images/lens/2005_ハニードロップス_メルリウム_1day_lens.jpg"
"new_path","old_path"
"images/lens/2101_ハニードロップス_メルセピア_1month_lens.jpg","images/lens/2002_ハニードロップス_メルセピア_1day_lens.jpg"
"new_path","old_path"
"images/lens/2102_ハニードロップス_メルプリン_1month_lens.jpg","images/lens/2004_ハニードロップス_メルプリン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2201_ハニードロップス_うるつやピンク_1day_lens.jpg","images/lens/2201_ハニードロップス_うるつやピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/2202_ハニードロップス_うるつやブラウン_1day_lens.jpg","images/lens/2202_ハニードロップス_うるつやブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2203_ハニードロップス_うるつやベージュ_1day_lens.jpg","images/lens/2203_ハニードロップス_うるつやベージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2204_ハニードロップス_カフェミスト_1day_lens.jpg","images/lens/2204_ハニードロップス_カフェミスト_1day_lens.jpg"
"new_path","old_path"
"images/lens/2205_ハニードロップス_すけつやジェリー_1day_lens.jpg","images/lens/2205_ハニードロップス_すけつやジェリー_1day_lens.jpg"
"new_path","old_path"
"images/lens/2206_ハニードロップス_セピア_1day_lens.jpg","images/lens/2002_ハニードロップス_メルセピア_1day_lens.jpg"
"new_path","old_path"
"images/lens/2207_ハニードロップス_セピアグレージュ_1day_lens.jpg","images/lens/2207_ハニードロップス_セピアグレージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2208_ハニードロップス_セピアピンク_1day_lens.jpg","images/lens/2208_ハニードロップス_セピアピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/2209_ハニードロップス_セピアブルー_1day_lens.jpg","images/lens/2209_ハニードロップス_セピアブルー_1day_lens.jpg"
"new_path","old_path"
"images/lens/2210_ハニードロップス_チョコモカ_1day_lens.jpg","images/lens/2210_ハニードロップス_チョコモカ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2211_ハニードロップス_ピコブラウン_1day_lens.jpg","images/lens/2211_ハニードロップス_ピコブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2212_ハニードロップス_ベビーブラウン_1day_lens.jpg","images/lens/2212_ハニードロップス_ベビーブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2213_ハニードロップス_ベビーベージュ_1day_lens.jpg","images/lens/2213_ハニードロップス_ベビーベージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2214_ハニードロップス_メロウショコラ_1day_lens.jpg","images/lens/2214_ハニードロップス_メロウショコラ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2215_ハニードロップス_メロウピンク_1day_lens.jpg","images/lens/2215_ハニードロップス_メロウピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/2216_ハニードロップス_ももブルージュ_1day_lens.jpg","images/lens/2216_ハニードロップス_ももブルージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2301_ハニードロップス_うるつやブラウン_1month_lens.jpg","images/lens/2202_ハニードロップス_うるつやブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2302_ハニードロップス_うるつやベージュ_1month_lens.jpg","images/lens/2203_ハニードロップス_うるつやベージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2303_ハニードロップス_すけつやジェリー_1month_lens.jpg","images/lens/2205_ハニードロップス_すけつやジェリー_1day_lens.jpg"
"new_path","old_path"
"images/lens/2304_ハニードロップス_セピア_1month_lens.jpg","images/lens/2002_ハニードロップス_メルセピア_1day_lens.jpg"
"new_path","old_path"
"images/lens/2305_ハニードロップス_セピアグレージュ_1month_lens.jpg","images/lens/2207_ハニードロップス_セピアグレージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2306_ハニードロップス_セピアピンク_1month_lens.jpg","images/lens/2208_ハニードロップス_セピアピンク_1day_lens.jpg"
"new_path","old_path"
"images/lens/2307_ハニードロップス_セピアブルー_1month_lens.jpg","images/lens/2209_ハニードロップス_セピアブルー_1day_lens.jpg"
"new_path","old_path"
"images/lens/2308_ハニードロップス_チョコモカ_1month_lens.jpg","images/lens/2210_ハニードロップス_チョコモカ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2309_ハニードロップス_メロウショコラ_1month_lens.jpg","images/lens/2214_ハニードロップス_メロウショコラ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2401_バブリス_アメリーブラウン_1day_lens.jpg","images/lens/2401_バブリス_アメリーブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2402_バブリス_ダーリーグレージュ_1day_lens.jpg","images/lens/2402_バブリス_ダーリーグレージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2403_バブリス_ダーリーベージュ_1day_lens.jpg","images/lens/2403_バブリス_ダーリーベージュ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2404_バブリス_ルナリーグレー_1day_lens.jpg","images/lens/2404_バブリス_ルナリーグレー_1day_lens.jpg"
"new_path","old_path"
"images/lens/2501_アイエクリプス_グレムーン_1day_lens.jpg","images/lens/2501_アイエクリプス_グレムーン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2502_アイエクリプス_サターン_1day_lens.jpg","images/lens/2502_アイエクリプス_サターン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2503_アイエクリプス_ブラムーン_1day_lens.jpg","images/lens/2503_アイエクリプス_ブラムーン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2504_アイエクリプス_ブルムーン_1day_lens.jpg","images/lens/2504_アイエクリプス_ブルムーン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2505_アイエクリプス_ライトムーン_1day_lens.jpg","images/lens/2505_アイエクリプス_ライトムーン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2601_アイエクリプス_グレムーン_1month_lens.jpg","images/lens/2501_アイエクリプス_グレムーン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2701_ミューム_コークブラウン_1day_lens.jpg","images/lens/2701_ミューム_コークブラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2702_ミューム_ソーダボム_1day_lens.jpg","images/lens/2702_ミューム_ソーダボム_1day_lens.jpg"
"new_path","old_path"
"images/lens/2703_ミューム_ティアティント_1day_lens.jpg","images/lens/2703_ミューム_ティアティント_1day_lens.jpg"
"new_path","old_path"
"images/lens/2704_ミューム_モアクラゲ_1day_lens.jpg","images/lens/2704_ミューム_モアクラゲ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2705_ミューム_リフレイン_1day_lens.jpg","images/lens/2705_ミューム_リフレイン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2801_ミューム_モアクラゲ_1month_lens.jpg","images/lens/2704_ミューム_モアクラゲ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2901_ミューム_くらげ_1day_lens.jpg","images/lens/2901_ミューム_くらげ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2902_ミューム_シェルラッコ_1day_lens.jpg","images/lens/2902_ミューム_シェルラッコ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2903_ミューム_トーンアップモカ_1day_lens.jpg","images/lens/2903_ミューム_トーンアップモカ_1day_lens.jpg"
"new_path","old_path"
"images/lens/2904_ミューム_ペルシアングラス_1day_lens.jpg","images/lens/2904_ミューム_ペルシアングラス_1day_lens.jpg"
"new_path","old_path"
"images/lens/2905_ミューム_ゆかり_1day_lens.jpg","images/lens/2905_ミューム_ゆかり_1day_lens.jpg"
"new_path","old_path"
"images/lens/2906_ミューム_プリズムストーン_1day_lens.jpg","images/lens/2906_ミューム_プリズムストーン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2907_ミューム_ボンボン_1day_lens.jpg","images/lens/2907_ミューム_ボンボン_1day_lens.jpg"
"new_path","old_path"
"images/lens/2908_ミューム_リンクティント_1day_lens.jpg","images/lens/2908_ミューム_リンクティント_1day_lens.jpg"
"new_path","old_path"
"images/lens/3001_ミューム_くらげ_1month_lens.jpg","images/lens/2901_ミューム_くらげ_1day_lens.jpg"
"new_path","old_path"
"images/lens/3002_ミューム_シェルラッコ_1month_lens.jpg","images/lens/2902_ミューム_シェルラッコ_1day_lens.jpg"
"new_path","old_path"
"images/lens/3003_ミューム_トーンアップモカ_1month_lens.jpg","images/lens/2903_ミューム_トーンアップモカ_1day_lens.jpg"
"new_path","old_path"
"images/lens/3101_アミュリー_テディボア_1day_lens.jpg","images/lens/3101_アミュリー_テディボア_1day_lens.jpg"
"new_path","old_path"
"images/lens/3102_アミュリー_トフィークラウン_1day_lens.jpg","images/lens/3102_アミュリー_トフィークラウン_1day_lens.jpg"
"new_path","old_path"
"images/lens/3103_アミュリー_ブランデーメリィ_1day_lens.jpg","images/lens/3103_アミュリー_ブランデーメリィ_1day_lens.jpg"
"new_path","old_path"
